VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice,Occupation,Address,InjurySeverity,RelationshipToAccused,VictimProfileID,IsRepeatVictim
3808,3707,Ira Saini,35,F,0,Unemployed,"13/433, Bedi, Chikkamagaluru, Karnataka",None,Stranger,VP00006,True
3809,2236,Farhan Sodhi,65,M,0,Homemaker,"24/77
Kale Ganj, Chamarajanagar, Karnataka",None,Known,,False
3810,3607,Dominic Bassi,33,M,0,Auto Driver,"19, Divan Zila, Mysuru, Karnataka",None,Known,,False
3811,1383,Oscar Kibe,18,M,0,Auto Driver,"H.No. 71
Golla Road, Ballari, Karnataka",Moderate,Stranger,,False
3812,1383,Chaitanya Sama,34,M,0,Unemployed,"065, Chakrabarti, Ballari, Karnataka",Severe,Known,,False
3813,1383,Aarav Majumdar,34,M,0,Student,"643
Loke Marg, Ballari, Karnataka",Moderate,Stranger,,False
3814,4574,Ladli Kade,88,F,0,Retired,"96/914, Dugar Street, Dakshina Kannada, Karnataka",None,Known,,False
3815,1579,Baghyawati Sheth,82,F,0,Homemaker,"768, Nagar Ganj, Udupi, Karnataka",Moderate,Known,,False
3816,4791,Vedhika Trivedi,39,F,0,Retired,"87/857, Bhalla Zila, Uttara Kannada, Karnataka",None,Stranger,,False
3817,2693,Ijaya Zachariah,26,F,0,Government Employee,"000
Bassi, Kolar, Karnataka",None,Stranger,,False
3818,2693,Udyati Kakar,18,F,0,Unemployed,"H.No. 86, Sehgal Chowk, Kolar, Karnataka",None,Stranger,,False
3819,2813,Meghana Rau,87,F,0,Homemaker,"61/72
More Circle, Ramanagara, Karnataka",Moderate,Known,,False
3820,335,Akshay Khurana,33,M,0,Private Employee,"H.No. 63
Gour Ganj, Chamarajanagar, Karnataka",None,Stranger,,False
3821,1939,Ranbir Pandya,16,M,0,Student,"41/54
Iyer Marg, Dakshina Kannada, Karnataka",Minor,Known,,False
3822,3729,Dipta Shroff,49,F,0,Government Employee,"35
Varma Zila, Bagalkot, Karnataka",Severe,Stranger,,False
3823,2295,Chatura Tata,41,M,0,Auto Driver,"65/95
Rege, Hassan, Karnataka",None,Stranger,,False
3824,3306,Tripti Arora,24,F,0,Unemployed,"33/752, Rana Street, Chitradurga, Karnataka",Moderate,Known,,False
3825,3306,Kabir Dey,42,M,0,Unemployed,"H.No. 922, Nanda Street, Chitradurga, Karnataka",Moderate,Known,,False
3826,3306,Libni Nigam,45,F,0,Business Owner,"95
Setty Ganj, Chitradurga, Karnataka",Minor,Stranger,,False
3827,3306,Ishwar Sundaram,24,M,0,Shopkeeper,"04
Mane Zila, Chitradurga, Karnataka",Moderate,Stranger,,False
3828,1442,Tanish Mohanty,6,M,0,Student,"H.No. 297, Brahmbhatt Nagar, Ballari, Karnataka",None,Known,,False
3829,1442,Yagnesh Dubey,9,M,0,Student,"82/10, Iyer, Ballari, Karnataka",Minor,Known,,False
3830,4676,Falan Mukhopadhyay,52,M,0,Shopkeeper,"22/95, Chahal Nagar, Mandya, Karnataka",None,Stranger,,False
3831,4676,Shravya Deol,61,F,0,Homemaker,"H.No. 769
Hora Path, Bagalkot, Karnataka",None,Known,,False
3832,3487,Vivaan Yohannan,14,M,0,Student,"47/679, Bedi Nagar, Chitradurga, Karnataka",Moderate,Known,,False
3833,3685,Yashawini Dugal,9,F,0,Student,"H.No. 66
Purohit Marg, Uttara Kannada, Karnataka",Minor,Known,,False
3834,1997,Janya Sankar,35,F,0,Shopkeeper,"94/386, Dutt Circle, Mysuru, Karnataka",Severe,Known,,False
3835,1997,Adweta Wagle,35,F,0,Auto Driver,"H.No. 92
Sane Path, Mysuru, Karnataka",Moderate,Stranger,,False
3836,3339,Waida Gour,49,F,0,Government Employee,"92
Dhar Ganj, Bengaluru Rural, Karnataka",None,Stranger,,False
3837,379,Udarsh Dutt,29,M,0,Government Employee,"468
Gandhi, Chamarajanagar, Karnataka",None,Stranger,,False
3838,3115,Baghyawati Madan,34,F,0,Business Owner,"334
Sani Road, Gadag, Karnataka",None,Stranger,,False
3839,2983,Sneha Cheema,53,F,0,Unemployed,"H.No. 14, Raju, Mysuru, Karnataka",None,Known,,False
3840,3422,Arunima Radhakrishnan,33,F,0,Private Employee,"886
Vig Circle, Bengaluru Urban, Karnataka",None,Known,,False
3841,1563,Hamsini Magar,27,F,0,Private Employee,"40/39
Chacko Path, Bagalkot, Karnataka",None,Stranger,,False
3842,2247,Ekiya Sahni,54,T,0,Self-Employed,"440, Zachariah Circle, Chitradurga, Karnataka",None,Stranger,,False
3843,2247,Kamya Chaudhuri,38,F,0,Business Owner,"01/69, Loyal Ganj, Chitradurga, Karnataka",None,Stranger,,False
3844,3820,Chaaya Chada,21,F,0,Auto Driver,"91
Jani Street, Tumakuru, Karnataka",Minor,Stranger,VP00046,True
3845,66,Yatin Kota,70,M,0,Private Employee,"H.No. 220, Rajan Zila, Dharwad, Karnataka",None,Stranger,,False
3846,1955,Chanakya Thaker,48,M,0,Retired,"002
Chaudhary Ganj, Belagavi, Karnataka",Moderate,Known,,False
3847,3672,Faqid Kalita,1,M,0,Student,"363, Manne Zila, Chitradurga, Karnataka",None,Known,,False
3848,840,Gaurang Buch,23,M,0,Farmer,"02, Das Ganj, Vijayapura, Karnataka",Severe,Stranger,,False
3849,2795,Neel Suresh,63,M,0,Shopkeeper,"20
Goswami Zila, Bengaluru Rural, Karnataka",Minor,Known,VP00043,True
3850,2795,Aditya Konda,52,M,0,Farmer,"77/569, Amble Nagar, Vijayapura, Karnataka",Moderate,Stranger,,False
3851,2380,Charles Buch,75,M,0,Homemaker,"53
Menon Street, Bagalkot, Karnataka",Fatal,Stranger,,False
3852,1385,Zilmil Khare,65,F,0,Retired,"871
Bora Path, Yadgir, Karnataka",None,Stranger,,False
3853,2450,Meghana Tailor,49,F,0,Business Owner,"91
Shroff Zila, Chikballapur, Karnataka",None,Stranger,,False
3854,1148,Upkaar Apte,64,M,0,Retired,"28, Bali Street, Bengaluru Rural, Karnataka",None,Stranger,,False
3855,3916,Avni Batra,29,F,0,Daily Wage Labourer,"80/834, Comar, Kodagu, Karnataka",None,Known,,False
3856,4208,Harsh Ganesh,15,M,0,Student,"00, Kala Path, Kolar, Karnataka",Severe,Stranger,,False
3857,3232,Libni Borra,30,F,0,Business Owner,"527, Dyal Marg, Bagalkot, Karnataka",Moderate,Stranger,,False
3858,1226,Ethan Basak,81,M,0,Homemaker,"H.No. 311, Sibal Marg, Tumakuru, Karnataka",Moderate,Known,,False
3859,4582,Maanav Gandhi,35,M,0,Unemployed,"670, Chacko Zila, Tumakuru, Karnataka",Minor,Known,,False
3860,4582,Udant Tiwari,42,M,1,Student,"H.No. 678, Deshmukh Marg, Tumakuru, Karnataka",Severe,Stranger,,False
3861,4157,Gaurav Nagarajan,44,M,0,Student,"H.No. 38, Kunda Marg, Chikkamagaluru, Karnataka",None,Known,,False
3862,3905,Upma Savant,70,F,0,Retired,"H.No. 220, Mistry, Hassan, Karnataka",None,Stranger,,False
3863,4146,Warhi Nigam,36,F,0,Business Owner,"04/053, Vig Zila, Bengaluru Urban, Karnataka",Fatal,Known,,False
3864,4138,Bishakha Bhat,82,F,0,Farmer,"H.No. 755
Wable Nagar, Mandya, Karnataka",Severe,Known,,False
3865,2629,Yamini Nagarajan,33,F,0,Homemaker,"46/77, Kaul Nagar, Chitradurga, Karnataka",Moderate,Stranger,,False
3866,2629,Yashawini Krishna,15,F,0,Student,"97
Amble Nagar, Chitradurga, Karnataka",Moderate,Known,,False
3867,728,Amaira Sengupta,29,F,0,Private Employee,"H.No. 40
Uppal Path, Mandya, Karnataka",None,Stranger,,False
3868,2645,Naveen Narang,32,M,0,Farmer,"H.No. 727, Sha Street, Kodagu, Karnataka",Minor,Stranger,,False
3869,2645,Jairaj Devan,60,M,0,Homemaker,"01/83, Apte Street, Kodagu, Karnataka",Minor,Known,,False
3870,1331,Chatura Chana,18,M,0,Student,"H.No. 340, Hayre Marg, Ramanagara, Karnataka",None,Stranger,,False
3871,1331,Alexander Bora,66,M,0,Retired,"H.No. 02, Barman Road, Ramanagara, Karnataka",None,Stranger,,False
3872,1507,Nisha Bhatt,40,F,0,Business Owner,"74/711, Bawa Chowk, Belagavi, Karnataka",Moderate,Stranger,,False
3873,3136,Laban Zachariah,39,M,0,Daily Wage Labourer,"96
Ravi Circle, Bengaluru Rural, Karnataka",Fatal,Known,,False
3874,4064,Chaitanya Gade,58,M,0,Government Employee,"H.No. 790
Mishra Road, Belagavi, Karnataka",None,Stranger,,False
3875,4064,Krishna Verma,25,F,0,Private Employee,"01/14, Ray Path, Belagavi, Karnataka",None,Known,,False
3876,4300,Sai Shetty,58,M,0,Shopkeeper,"19
Dayal Path, Tumakuru, Karnataka",Fatal,Known,,False
3877,3094,Ryan Balakrishnan,29,M,0,Farmer,"09, Chandra Street, Davanagere, Karnataka",Moderate,Known,,False
3878,3732,Udyati Mohan,11,F,0,Student,"H.No. 770
Dua Street, Dakshina Kannada, Karnataka",Moderate,Stranger,,False
3879,836,Aarnav Krishnamurthy,5,M,0,Student,"478
Sarraf Street, Kolar, Karnataka",Minor,Known,,False
3880,2636,Ekanta Naidu,21,F,0,Government Employee,"20/959, Wali Street, Dakshina Kannada, Karnataka",None,Stranger,,False
3881,1029,Zaitra Som,44,F,0,Self-Employed,"H.No. 87, Shanker Street, Dharwad, Karnataka",None,Stranger,,False
3882,1029,Girish Kale,48,M,0,Government Employee,"70/240
Kibe, Dharwad, Karnataka",None,Known,,False
3883,1029,Siddharth Hayre,45,M,0,Self-Employed,"48
Lata Road, Dharwad, Karnataka",None,Stranger,,False
3884,1029,Vasana Kothari,45,F,0,Government Employee,"H.No. 65, Khatri Street, Dharwad, Karnataka",None,Stranger,,False
3885,3692,Turvi Setty,13,F,0,Student,"273
Kara Path, Bagalkot, Karnataka",None,Stranger,,False
3886,244,Nachiket Aggarwal,37,M,0,Government Employee,"20/166
Korpal Ganj, Dharwad, Karnataka",None,Known,,False
3887,4971,Daniel Dada,35,T,0,Business Owner,"21/563
Oza Road, Kalaburagi, Karnataka",Severe,Stranger,,False
3888,912,Sarthak Kakar,49,M,0,Auto Driver,"886
Kalla Street, Bidar, Karnataka",None,Stranger,,False
3889,2687,Qabil Sharaf,36,M,0,Government Employee,"H.No. 44, Patil Path, Chitradurga, Karnataka",None,Stranger,,False
3890,412,Niharika Jani,34,F,0,Farmer,"H.No. 21
Cheema Zila, Chikkamagaluru, Karnataka",None,Known,,False
3891,2809,Omkaar Lanka,46,M,0,Government Employee,"H.No. 95
Mani Chowk, Raichur, Karnataka",Moderate,Known,,False
3892,2809,Chaitaly Wali,65,F,0,Retired,"463
Choudhary Circle, Raichur, Karnataka",Moderate,Stranger,,False
3893,2809,Bishakha Edwin,32,F,0,Business Owner,"H.No. 647, Ghose, Raichur, Karnataka",Minor,Known,,False
3894,1284,Sara Mani,35,F,0,Farmer,"98/72, Sastry Road, Ballari, Karnataka",None,Known,,False
3895,2572,Neel Kala,28,M,0,Government Employee,"H.No. 91
Khatri Path, Kalaburagi, Karnataka",None,Stranger,,False
3896,54,Bhavani Shetty,20,F,0,Auto Driver,"H.No. 451
Kannan Circle, Bagalkot, Karnataka",None,Stranger,,False
3897,3227,Wakeeta Goel,34,F,0,Auto Driver,"H.No. 578, Lad Street, Tumakuru, Karnataka",Fatal,Stranger,,False
3898,1420,Guneet Bose,33,M,0,Government Employee,"81/246, Khare Road, Chitradurga, Karnataka",Moderate,Known,,False
3899,2959,Rehaan Ganguly,32,M,0,Unemployed,"014
Arya Marg, Uttara Kannada, Karnataka",Minor,Stranger,,False
3900,2959,Ucchal Ramachandran,61,F,0,Farmer,"06/963, More Chowk, Uttara Kannada, Karnataka",Moderate,Stranger,,False
3901,2959,Ethan Bhatt,22,M,0,Retired,"06/50
Brahmbhatt Marg, Uttara Kannada, Karnataka",Minor,Stranger,,False
3902,3014,Theodore Chacko,22,M,0,Government Employee,"01/12
Agate Path, Bengaluru Urban, Karnataka",Minor,Known,,False
3903,1014,Ikshita Bumb,26,F,0,Retired,"H.No. 040
Srivastava Street, Bagalkot, Karnataka",None,Stranger,,False
3904,1014,Ekaraj Koshy,56,M,0,Business Owner,"98/68, Deol Ganj, Dakshina Kannada, Karnataka",Minor,Known,VP00029,True
3905,35,Gabriel Bhasin,3,M,0,Student,"H.No. 498
Dhaliwal Road, Chikkamagaluru, Karnataka",Fatal,Known,,False
3906,3128,Andrew Shere,56,M,0,Government Employee,"99
Tiwari Chowk, Chamarajanagar, Karnataka",None,Stranger,,False
3907,2364,Gautami Bali,5,F,0,Student,"14/144, Kurian Street, Davanagere, Karnataka",Severe,Known,,False
3908,636,Abhimanyu Soni,21,M,0,Student,"23, Sampath Circle, Ramanagara, Karnataka",None,Stranger,,False
3909,820,Raagini Pillay,45,F,0,Student,"59/94, Naik Chowk, Mandya, Karnataka",Minor,Stranger,,False
3910,1671,Tejas Kala,46,M,1,Homemaker,"98/293
Oak Nagar, Mysuru, Karnataka",Minor,Stranger,,False
3911,1671,Zaid Sridhar,55,M,0,Self-Employed,"98/367
Babu Marg, Mysuru, Karnataka",Minor,Stranger,,False
3912,39,Nimrat Chaudhry,36,F,1,Retired,"H.No. 93, Mahajan, Chikballapur, Karnataka",Moderate,Known,,False
3913,1781,Nathan Agrawal,28,M,0,Homemaker,"903
Saraf Path, Udupi, Karnataka",Minor,Known,,False
3914,407,Ekani Wali,24,F,0,Private Employee,"69/66
Saini Nagar, Ramanagara, Karnataka",None,Stranger,,False
3915,353,Pranav Mohanty,48,M,0,Homemaker,"07
Bumb Path, Chamarajanagar, Karnataka",Fatal,Stranger,,False
3916,1726,Chameli Bhandari,67,F,1,Farmer,"42/62, Raghavan Street, Belagavi, Karnataka",Fatal,Stranger,,False
3917,1726,Luke Chawla,11,M,0,Student,"459, Bhat Road, Uttara Kannada, Karnataka",Fatal,Stranger,,False
3918,1726,Jackson Nagy,64,M,0,Homemaker,"H.No. 35
Malhotra Street, Uttara Kannada, Karnataka",Severe,Stranger,,False
3919,1726,Vrinda Setty,18,F,0,Student,"H.No. 765
Shanker Path, Uttara Kannada, Karnataka",Moderate,Stranger,,False
3920,960,Xavier Krishnan,36,M,0,Private Employee,"25/122
Mannan Path, Chamarajanagar, Karnataka",Severe,Stranger,,False
3921,960,Vasudha Behl,49,F,0,Daily Wage Labourer,"75/227, Gill, Chamarajanagar, Karnataka",Moderate,Stranger,,False
3922,2119,Tanish Narang,35,M,0,Self-Employed,"967, Bera Road, Vijayanagara, Karnataka",None,Known,,False
3923,2119,Ayushman Kapur,47,M,0,Business Owner,"H.No. 07
Bhargava Nagar, Vijayanagara, Karnataka",None,Known,,False
3924,778,Chaitanya Oommen,35,M,0,Homemaker,"426, Nagarajan, Mysuru, Karnataka",Severe,Stranger,,False
3925,778,Nathaniel Kant,57,M,0,Self-Employed,"H.No. 397
Kota Marg, Mysuru, Karnataka",Minor,Stranger,,False
3926,778,Faris Mane,63,M,0,Farmer,"H.No. 426
Bains Street, Mysuru, Karnataka",Moderate,Stranger,,False
3927,40,Bhanumati Vaidya,16,F,0,Student,"063
Lall Ganj, Davanagere, Karnataka",None,Stranger,,False
3928,1291,Brinda Biswas,32,F,0,Unemployed,"73/72
Gola Circle, Uttara Kannada, Karnataka",Moderate,Stranger,,False
3929,1388,Owen Gulati,88,M,0,Homemaker,"80/419, Srivastava Zila, Davanagere, Karnataka",Severe,Known,,False
3930,2799,Sanaya Bava,17,F,0,Student,"308, Manne Path, Dakshina Kannada, Karnataka",Moderate,Stranger,,False
3931,4117,Caleb Wadhwa,22,M,0,Domestic Worker,"660
Babu Street, Vijayanagara, Karnataka",None,Stranger,,False
3932,291,Caleb Kapadia,19,M,0,Daily Wage Labourer,"80/21
Khosla Nagar, Gadag, Karnataka",Severe,Stranger,,False
3933,2015,Watika Sachdev,83,F,0,Retired,"77
Saha Ganj, Belagavi, Karnataka",None,Known,,False
3934,4051,Vasatika Purohit,29,F,0,Retired,"H.No. 54
Bhardwaj Path, Kalaburagi, Karnataka",Minor,Known,,False
3935,3598,Jeremiah Thaman,17,M,0,Student,"54/35, Chokshi Zila, Ballari, Karnataka",None,Known,,False
3936,3598,Ekiya Raj,14,F,0,Student,"55/33, Yogi Nagar, Ballari, Karnataka",None,Stranger,,False
3937,1812,Gopal Krish,35,M,0,Shopkeeper,"13/514, Murty Circle, Bengaluru Rural, Karnataka",None,Stranger,,False
3938,2101,Amrita Shetty,19,F,0,Homemaker,"640, Devi Marg, Uttara Kannada, Karnataka",Severe,Stranger,,False
3939,2101,Advika Rajan,19,F,0,Government Employee,"H.No. 15
Mishra Zila, Bengaluru Urban, Karnataka",Moderate,Stranger,,False
3940,2101,Amaira Maharaj,22,F,0,Farmer,"76/21
Mangal Marg, Davanagere, Karnataka",Severe,Stranger,VP00001,True
3941,2009,Joshua Deshpande,28,M,0,Farmer,"97/302
Manda, Vijayapura, Karnataka",Minor,Stranger,,False
3942,3417,Tejas Narang,52,M,0,Retired,"520
Karnik Street, Raichur, Karnataka",Severe,Stranger,,False
3943,3417,Zehaan Jhaveri,16,M,0,Student,"12
Golla Path, Vijayapura, Karnataka",Severe,Known,,False
3944,3417,Zilmil Chad,16,F,0,Student,"51/65
Bhavsar, Raichur, Karnataka",Severe,Stranger,,False
3945,2965,Naksh Ramesh,34,M,0,Student,"H.No. 64
Dhawan Path, Tumakuru, Karnataka",Minor,Stranger,,False
3946,1164,Aarush Balan,51,M,0,Self-Employed,"H.No. 524
Vora Street, Tumakuru, Karnataka",None,Stranger,,False
3947,2845,Yug Yohannan,45,M,0,Self-Employed,"H.No. 47
Biswas Nagar, Kalaburagi, Karnataka",None,Known,,False
3948,969,Widisha Pal,31,F,0,Government Employee,"H.No. 467, Kari Nagar, Uttara Kannada, Karnataka",None,Known,,False
3949,1518,Yash Dhar,44,M,0,Government Employee,"H.No. 280
Mukherjee Nagar, Chikballapur, Karnataka",Moderate,Stranger,,False
3950,3478,Vedhika Sule,56,F,0,Government Employee,"73/460, Cherian Ganj, Bagalkot, Karnataka",None,Known,,False
3951,3979,Chavvi Kant,14,F,0,Student,"H.No. 799
Chahal Street, Hassan, Karnataka",Minor,Stranger,,False
3952,524,Lipika Palla,6,F,0,Student,"H.No. 27
Mani Path, Uttara Kannada, Karnataka",Minor,Known,,False
3953,1096,Yashasvi Jaggi,32,F,0,Shopkeeper,"67/85, Pant Zila, Bagalkot, Karnataka",None,Known,,False
3954,1464,Udyati Raman,48,F,0,Retired,"H.No. 57, Nair Zila, Belagavi, Karnataka",None,Stranger,,False
3955,2179,Triya Saha,50,F,0,Auto Driver,"68, Mitra, Dakshina Kannada, Karnataka",None,Known,,False
3956,1581,Ganga Dutta,53,F,0,Business Owner,"36/36, Reddy Road, Chitradurga, Karnataka",None,Known,VP00033,True
3957,3284,Panini Prabhakar,52,F,0,Daily Wage Labourer,"H.No. 611
Johal Ganj, Belagavi, Karnataka",Severe,Stranger,,False
3958,3852,Triya Guha,29,F,0,Government Employee,"451, Dixit Circle, Koppal, Karnataka",None,Stranger,,False
3959,3748,Siya Raval,52,F,0,Retired,"21/26, Seshadri, Hassan, Karnataka",None,Known,,False
3960,2160,Sara Sunder,33,F,0,Farmer,"79/89
Hora Marg, Kalaburagi, Karnataka",Minor,Known,,False
3961,1357,Unnati Kapur,67,F,0,Farmer,"H.No. 27, Lad Nagar, Chamarajanagar, Karnataka",Moderate,Known,,False
3962,2975,Saumya Goswami,21,F,0,Domestic Worker,"H.No. 91, Krishna Marg, Mysuru, Karnataka",None,Known,,False
3963,2586,Kamya Agrawal,11,F,0,Student,"746, Anne, Haveri, Karnataka",Minor,Known,,False
3964,613,Widisha Ramakrishnan,31,F,0,Retired,"H.No. 919, Sandal Circle, Ballari, Karnataka",Moderate,Stranger,,False
3965,3048,Vidhi Badal,74,F,0,Retired,"53/606
Ghose Street, Kalaburagi, Karnataka",Moderate,Stranger,,False
3966,3246,Abha Sachdev,57,F,0,Self-Employed,"H.No. 67, Pandit Ganj, Belagavi, Karnataka",None,Stranger,,False
3967,2394,Utkarsh Prakash,59,M,0,Business Owner,"42/98
Bhattacharyya Road, Mandya, Karnataka",None,Known,,False
3968,2394,Neha Anand,27,F,0,Private Employee,"273, Kamdar Nagar, Mandya, Karnataka",None,Stranger,,False
3969,2394,Mitesh Viswanathan,41,M,0,Business Owner,"74/635, Karnik Street, Mandya, Karnataka",None,Known,,False
3970,4977,Triveni Buch,63,F,0,Farmer,"82/03, Aggarwal Circle, Chikballapur, Karnataka",None,Stranger,,False
3971,625,Nitesh Tiwari,46,M,0,Unemployed,"185
Bhatt Ganj, Ramanagara, Karnataka",Minor,Stranger,,False
3972,177,Charvi Gade,53,F,0,Private Employee,"79, Kadakia Nagar, Ramanagara, Karnataka",None,Stranger,,False
3973,4526,Unnati Rajan,12,F,0,Student,"694
Gill Chowk, Shivamogga, Karnataka",Minor,Stranger,,False
3974,4526,Krishna Dutt,23,F,0,Business Owner,"H.No. 98
Nayar Road, Ballari, Karnataka",Severe,Stranger,,False
3975,4526,Inaya Iyer,35,F,0,Farmer,"02/94
Kar Nagar, Shivamogga, Karnataka",Moderate,Known,,False
3976,2727,Radha Kamdar,60,F,0,Retired,"31/324
Date Path, Bidar, Karnataka",None,Stranger,,False
3977,4492,Nitesh Sachdeva,62,M,0,Homemaker,"H.No. 950
Bhagat Ganj, Chamarajanagar, Karnataka",Minor,Known,,False
3978,1912,Tamanna Thaker,28,F,0,Homemaker,"07/12
Narayan Marg, Chikballapur, Karnataka",None,Known,,False
3979,698,Meghana Master,23,F,0,Auto Driver,"52/98, Tripathi Ganj, Dharwad, Karnataka",Minor,Stranger,,False
3980,3720,Aarnav Borah,69,M,0,Retired,"H.No. 497
Taneja Chowk, Chikkamagaluru, Karnataka",Fatal,Known,,False
3981,634,Lipika Chakraborty,44,F,0,Private Employee,"16, Sastry Path, Udupi, Karnataka",Severe,Known,,False
3982,4855,Oscar Devan,58,M,0,Business Owner,"619, Luthra Path, Chikballapur, Karnataka",Minor,Stranger,,False
3983,4855,Dominic Mody,40,M,0,Retired,"43/45
Srinivasan Chowk, Chikballapur, Karnataka",None,Stranger,,False
3984,1572,Rudra Bose,52,M,0,Private Employee,"86/55, Bandi Nagar, Tumakuru, Karnataka",None,Stranger,,False
3985,1572,Raksha Pal,63,F,0,Homemaker,"78/323
Patla, Tumakuru, Karnataka",None,Stranger,,False
3986,1354,Sanaya Aurora,25,F,0,Business Owner,"41/27, Sagar Nagar, Shivamogga, Karnataka",Fatal,Known,,False
3987,1251,Damyanti Narang,41,F,0,Daily Wage Labourer,"08, Warrior Chowk, Haveri, Karnataka",None,Known,,False
3988,3523,Theodore Deshpande,22,M,0,Unemployed,"20/338, Chaudhry Circle, Dharwad, Karnataka",Severe,Known,,False
3989,3523,Farhan Apte,42,M,0,Shopkeeper,"76
Savant Ganj, Dharwad, Karnataka",Moderate,Stranger,,False
3990,3523,Abhiram Iyengar,32,M,0,Domestic Worker,"448
Prashad Ganj, Dharwad, Karnataka",Severe,Known,,False
3991,3523,Shivansh Subramanian,39,M,1,Business Owner,"19, Palan Nagar, Dharwad, Karnataka",Minor,Known,,False
3992,4128,Nicholas Swaminathan,33,M,0,Business Owner,"967
Bandi Chowk, Kodagu, Karnataka",None,Stranger,,False
3993,1750,Kalpit Raman,32,M,1,Government Employee,"931
Krishnamurthy Marg, Kolar, Karnataka",Minor,Stranger,,False
3994,1132,Onkar Madan,15,M,0,Student,"87/30
Varughese Path, Gadag, Karnataka",None,Known,,False
3995,4496,David Bhardwaj,17,M,0,Student,"H.No. 31, Goda Street, Ramanagara, Karnataka",Minor,Known,,False
3996,4496,Shaurya Datta,16,M,0,Student,"H.No. 78
Bali Nagar, Ramanagara, Karnataka",Minor,Known,,False
3997,1467,Yauvani Behl,44,F,0,Retired,"H.No. 146
Mutti Zila, Haveri, Karnataka",Severe,Known,,False
3998,1333,Abeer Baria,51,M,0,Business Owner,"H.No. 900, Kadakia Chowk, Bengaluru Rural, Karnataka",None,Stranger,,False
3999,196,Lavanya Ramanathan,85,F,0,Farmer,"34/743
Kata Marg, Tumakuru, Karnataka",Minor,Known,,False
4000,1613,Lakshit Cheema,34,M,0,Self-Employed,"H.No. 985, Radhakrishnan, Mandya, Karnataka",None,Known,,False
4001,1602,Bhavna Viswanathan,16,F,0,Student,"130, Memon Path, Davanagere, Karnataka",Moderate,Known,,False
4002,684,Lajita Gill,36,F,0,Shopkeeper,"11/190
Pandit Ganj, Ballari, Karnataka",None,Stranger,,False
4003,3273,Abhimanyu Memon,45,M,0,Government Employee,"94/125, Sen, Bagalkot, Karnataka",Fatal,Stranger,,False
4004,3273,Ishaan Dewan,25,M,0,Government Employee,"87/67, Sani Marg, Bagalkot, Karnataka",Moderate,Stranger,,False
4005,3265,Sara Gandhi,32,F,0,Business Owner,"H.No. 340
Singhal Ganj, Belagavi, Karnataka",None,Stranger,,False
4006,2995,Vihaan Mangat,35,M,1,Homemaker,"30/818
Reddy Ganj, Mandya, Karnataka",Minor,Stranger,,False
4007,3149,Faris Jayaraman,23,M,0,Private Employee,"02/663
Ganesan Circle, Tumakuru, Karnataka",None,Stranger,,False
4008,252,Vrishti Das,45,F,0,Homemaker,"H.No. 81
Nanda Circle, Mandya, Karnataka",Minor,Stranger,,False
4009,4761,Janya Kapoor,12,F,0,Student,"H.No. 786, Om Nagar, Chikballapur, Karnataka",Severe,Stranger,,False
4010,311,Vanya Ravi,51,F,0,Daily Wage Labourer,"19
Deshmukh Street, Kalaburagi, Karnataka",None,Stranger,,False
