AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,Occupation,Address,CriminalProfileID,GangID,IsRepeatOffender
5390,764,Samar Narayanan,66,M,A1,Daily Wage Labourer,"77/051
Ray Circle, Dakshina Kannada, Karnataka",CP00162,,True
5391,675,Atharv Randhawa,59,M,A1,Self-Employed,"96/45
Chaudhary Zila, Koppal, Karnataka",,,False
5392,1755,Aarnav Munshi,44,M,A1,Construction Worker,"H.No. 68, Agate Chowk, Ballari, Karnataka",,,False
5393,1755,Fitan Samra,69,M,A2,Farmer,"97
Parikh, Ballari, Karnataka",,,False
5394,1862,Arjun Mistry,49,M,A1,Daily Wage Labourer,"06
Tripathi Ganj, Bidar, Karnataka",,,False
5395,2128,Zayyan Prabhu,40,M,A1,Government Employee,"41/627, Acharya Path, Ballari, Karnataka",,,False
5396,1472,Akshay Dugar,36,M,A1,Auto Driver,"H.No. 21, Kapur Street, Mandya, Karnataka",,,False
5397,4793,Gagan Manda,51,M,A1,Shopkeeper,"62/763
Char Path, Chikballapur, Karnataka",,,False
5398,2590,Vincent Lall,63,M,A1,Vendor,"15/129
Majumdar Path, Bagalkot, Karnataka",,,False
5399,2745,Jai Munshi,57,M,A1,Mechanic,"35/849, Bhavsar, Belagavi, Karnataka",,,False
5400,3290,Oscar Kapoor,28,M,A1,Delivery Agent,"95/228
Nagy Chowk, Hassan, Karnataka",,,False
5401,3290,Dhruv Amble,20,M,A2,Government Employee,"H.No. 817, Shankar Road, Hassan, Karnataka",,,False
5402,3290,Azad Das,33,M,A3,Auto Driver,"H.No. 96, Kadakia Ganj, Hassan, Karnataka",,,False
5403,229,Agastya Char,47,M,A1,Auto Driver,"H.No. 04, Ramachandran Path, Chitradurga, Karnataka",,,False
5404,229,Upkaar Luthra,66,M,A2,Shopkeeper,"H.No. 597, Venkatesh Path, Chitradurga, Karnataka",,,False
5405,458,Karan Mannan,42,M,A1,Security Guard,"42/10
Gaba Road, Bengaluru Rural, Karnataka",,,False
5406,1347,Manan Chakraborty,48,M,A1,Vendor,"65/49, Shroff Nagar, Shivamogga, Karnataka",,,False
5407,2410,Gagan Nair,47,M,A1,Vendor,"H.No. 541
Dara Path, Haveri, Karnataka",,,False
5408,2410,Ishani Shankar,64,F,A2,Student,"70
Raghavan Chowk, Haveri, Karnataka",,,False
5409,2521,Suhani Chanda,65,F,A1,Unemployed,"41/35
Garg Zila, Kalaburagi, Karnataka",,,False
5410,2521,Harsh Raghavan,60,M,A2,Student,"H.No. 95
Dutta Circle, Kalaburagi, Karnataka",,,False
5411,2521,Vincent Bhatia,35,M,A3,Contractor,"92/26
Choudhry, Kalaburagi, Karnataka",,,False
5412,1276,Rishi Krishnamurthy,33,M,A1,Government Employee,"08, Tank Street, Haveri, Karnataka",,,False
5413,1276,David Bahl,29,M,A2,Construction Worker,"351, Bala Street, Haveri, Karnataka",,,False
5414,372,Qadim Rajagopal,49,M,A1,Daily Wage Labourer,"H.No. 73, Lal Road, Mandya, Karnataka",,,False
5415,3354,Oscar Sampath,31,M,A1,Daily Wage Labourer,"759, Luthra Circle, Kolar, Karnataka",,,False
5416,4817,Jairaj Zachariah,28,M,A1,Contractor,"87/018
Chakrabarti Circle, Hassan, Karnataka",,,False
5417,4817,Darpan Kashyap,69,M,A2,Unskilled Worker,"95, Joshi Street, Hassan, Karnataka",,,False
5418,3742,Champak Lata,20,M,A1,Private Employee,"417, Shroff Nagar, Davanagere, Karnataka",,,False
5419,662,Elijah Suri,64,M,A1,Student,"63/38
Baria Chowk, Chitradurga, Karnataka",,,False
5420,3220,Gopal Gera,36,M,A1,Farmer,"08/220, Manda Road, Vijayapura, Karnataka",,,False
5421,3220,Jagdish Nadkarni,48,M,A2,Auto Driver,"78/81, Kumer Marg, Vijayapura, Karnataka",,,False
5422,850,Wazir Choudhury,43,M,A1,Unskilled Worker,"H.No. 25, Badal, Haveri, Karnataka",,,False
5423,3240,Girik Vaidya,42,M,A1,Unemployed,"241
Bassi Chowk, Bagalkot, Karnataka",,,False
5424,76,Isaac Chandran,32,M,A1,Construction Worker,"74, Kurian Ganj, Kalaburagi, Karnataka",,,False
5425,76,Isaac Bhargava,29,M,A2,Auto Driver,"79/251
Kapoor Chowk, Kalaburagi, Karnataka",,,False
5426,76,Krisha Palan,28,F,A3,Delivery Agent,"682, Batta Street, Kalaburagi, Karnataka",,,False
5427,76,Oliver Dugal,39,M,A4,Contractor,"68/54
Gill Marg, Kalaburagi, Karnataka",,,False
5428,2429,Chakradhar Rajan,33,M,A1,Mechanic,"H.No. 062
Varkey Nagar, Ballari, Karnataka",,,False
5429,2429,Damyanti Deo,55,F,A2,Mechanic,"H.No. 766
Nazareth Road, Ballari, Karnataka",,,False
5430,2429,Saumya Dua,44,F,A3,Mechanic,"H.No. 350, Cheema Zila, Ballari, Karnataka",,,False
5431,1699,Krishna Kunda,63,M,A1,Daily Wage Labourer,"95/09
Butala Street, Vijayapura, Karnataka",,,False
5432,1699,Kabir Parekh,33,M,A2,Unemployed,"94/972
Menon Path, Vijayapura, Karnataka",,,False
5433,1168,Ethan Bhakta,66,M,A1,Vendor,"44
Chokshi Street, Tumakuru, Karnataka",,,False
5434,679,Pranit Sabharwal,53,M,A1,Auto Driver,"49/04, Nanda Marg, Davanagere, Karnataka",,,False
5435,4263,Lucky Mitra,30,M,A1,Government Employee,"H.No. 65
More Chowk, Bidar, Karnataka",,,False
5436,4263,Madhav Nadkarni,19,M,A2,Private Employee,"H.No. 28, Walla Circle, Bidar, Karnataka",,,False
5437,4263,Manthan Raghavan,46,M,A3,Self-Employed,"H.No. 893
Krishna Nagar, Bidar, Karnataka",,,False
5438,1063,Benjamin Soni,56,M,A1,Security Guard,"139
Kapur Zila, Mysuru, Karnataka",,,False
5439,2560,Zaid Oak,36,M,A1,Contractor,"39/37
Sule Chowk, Bengaluru Urban, Karnataka",,,False
5440,4979,Thomas Dara,41,M,A1,Unemployed,"H.No. 22
D’Alia Road, Mysuru, Karnataka",,,False
5441,3805,Nathan Agarwal,42,M,A1,Private Employee,"34/12, Soman Road, Tumakuru, Karnataka",,,False
5442,1001,Gautam Karpe,36,M,A1,Auto Driver,"074
Subramanian Zila, Mandya, Karnataka",,,False
5443,1001,Hritik Sood,57,M,A2,Contractor,"06/323, Suri, Mandya, Karnataka",,,False
5444,2575,Ojas Sabharwal,55,M,A1,Shopkeeper,"352
Acharya Zila, Dakshina Kannada, Karnataka",CP00114,,True
5445,2575,Ojas Sabharwal,55,M,A2,Auto Driver,"37/55
Gola Circle, Dakshina Kannada, Karnataka",CP00114,,True
5446,2172,Isaiah Dutt,63,M,A1,Shopkeeper,"94/51, Virk Nagar, Udupi, Karnataka",,,False
5447,3717,Zehaan Varty,27,M,A1,Daily Wage Labourer,"11/99, Golla Road, Belagavi, Karnataka",,,False
5448,4554,Yuvraj Keer,58,M,A1,Vendor,"064
Iyer Ganj, Vijayapura, Karnataka",,,False
5449,1761,Omkaar Guha,70,M,A1,Contractor,"349
Chaudhary Chowk, Davanagere, Karnataka",,,False
5450,1761,Samarth Narain,57,M,A2,Student,"040
Kale, Davanagere, Karnataka",CP00132,,True
5451,1761,Madhav Divan,23,M,A3,Shopkeeper,"009
Sharaf Zila, Davanagere, Karnataka",,,False
5452,1401,Daksh Puri,62,M,A1,Shopkeeper,"243, Varty Nagar, Kalaburagi, Karnataka",,,False
5453,4512,Frederick Mohan,69,M,A1,Auto Driver,"83
Balakrishnan, Tumakuru, Karnataka",,,False
5454,4512,Daniel Deshmukh,20,M,A2,Contractor,"579, Sankaran Circle, Tumakuru, Karnataka",,,False
5455,4512,Aryan Din,60,M,A3,Shopkeeper,"H.No. 982
Gaba Chowk, Tumakuru, Karnataka",,,False
5456,4512,Maanav Parsa,54,M,A4,Government Employee,"H.No. 769, Bose, Tumakuru, Karnataka",,,False
5457,4512,Ekbal Zachariah,21,M,A5,Unemployed,"H.No. 197, Toor Chowk, Tumakuru, Karnataka",,,False
5458,2776,Chatresh Sandhu,59,M,A1,Student,"H.No. 01
Bava Circle, Chamarajanagar, Karnataka",,,False
5459,2776,Ria Majumdar,38,F,A2,Delivery Agent,"H.No. 277
Bhargava Marg, Chamarajanagar, Karnataka",,,False
5460,3329,Dev Kapadia,68,M,A1,Farmer,"25, Pillai Chowk, Bagalkot, Karnataka",,,False
5461,3944,Amaira Bandi,34,F,A1,Contractor,"668, Sinha Path, Gadag, Karnataka",,,False
5462,4388,Jagdish Soman,45,M,A1,Shopkeeper,"47/18, Pau Road, Dakshina Kannada, Karnataka",,,False
5463,4483,Rishi Karan,33,M,A1,Delivery Agent,"129, Wason Zila, Chitradurga, Karnataka",,,False
5464,3082,Gopal Ray,28,M,A1,Auto Driver,"25, Chander Zila, Kalaburagi, Karnataka",,,False
5465,4273,Amol Jha,36,M,A1,Delivery Agent,"H.No. 262, Sastry Ganj, Chikballapur, Karnataka",,,False
5466,4273,Pratyush Bansal,28,M,A2,Daily Wage Labourer,"48
Palla Street, Chikballapur, Karnataka",,,False
5467,2083,Faraj Dutta,37,M,A1,Contractor,"H.No. 65
Talwar Road, Raichur, Karnataka",,,False
5468,2083,Indrajit Bose,25,M,A2,Farmer,"14/55
Bera, Raichur, Karnataka",,,False
5469,2950,Reyansh Nigam,43,M,A1,Construction Worker,"H.No. 42, Sastry Ganj, Ballari, Karnataka",,,False
5470,2950,Joshua Sarkar,27,M,A2,Student,"62
Rout Street, Ballari, Karnataka",,,False
5471,2950,Robert Borah,58,M,A3,Vendor,"H.No. 79
Mall Nagar, Ballari, Karnataka",,,False
5472,1434,Oliver Ganesan,54,M,A1,Auto Driver,"H.No. 20, Sane Path, Bidar, Karnataka",,,False
5473,1434,Ethan Peri,50,M,A2,Self-Employed,"78/06
Karnik Road, Bidar, Karnataka",,,False
5474,1434,Benjamin Rao,38,M,A3,Unemployed,"34/897, Biswas Ganj, Bidar, Karnataka",,,False
5475,1434,Jacob Raval,62,M,A4,Construction Worker,"01, Rai Path, Bidar, Karnataka",CP00084,,True
5476,1434,Jacob Raval,62,M,A5,Unemployed,"995
Chanda Street, Bidar, Karnataka",CP00084,,True
5477,3901,Nitara Mammen,22,F,A1,Mechanic,"H.No. 01, Bajaj Path, Chamarajanagar, Karnataka",,,False
5478,3901,Hredhaan Shroff,48,M,A2,Vendor,"86/808, Khosla Circle, Chamarajanagar, Karnataka",,,False
5479,3901,Qasim Pandey,70,M,A3,Self-Employed,"45, Sen Road, Chamarajanagar, Karnataka",,,False
5480,3901,Udarsh Subramanian,66,M,A4,Private Employee,"542
Bhardwaj, Chamarajanagar, Karnataka",,,False
5481,4473,Hredhaan Rajagopalan,66,M,A1,Construction Worker,"56, Kumer Circle, Bagalkot, Karnataka",,,False
5482,4473,Nihal Bhatia,19,M,A2,Construction Worker,"67/25
Bhandari Ganj, Bagalkot, Karnataka",,,False
5483,568,Ojas Wagle,67,M,A1,Daily Wage Labourer,"67/89, Prakash Road, Mysuru, Karnataka",,,False
5484,568,Chatura Kapadia,62,M,A2,Unskilled Worker,"H.No. 67, Dubey Zila, Mysuru, Karnataka",,,False
5485,568,Pahal Garg,19,F,A3,Construction Worker,"10, Din Nagar, Mysuru, Karnataka",,,False
5486,568,Reyansh Halder,54,M,A4,Vendor,"H.No. 875
Bhakta Chowk, Mysuru, Karnataka",,,False
5487,3438,Harsh Golla,19,M,A1,Unemployed,"36/13, Bhattacharyya Nagar, Vijayanagara, Karnataka",,,False
5488,2158,Nachiket Reddy,43,M,A1,Vendor,"H.No. 972
Mani, Bidar, Karnataka",,,False
5489,2439,Barkha Kakar,33,F,A1,Construction Worker,"58
Ram Nagar, Hassan, Karnataka",,,False
5490,4398,Faraj Viswanathan,38,M,A1,Unemployed,"H.No. 117
Gupta Zila, Kolar, Karnataka",,,False
5491,346,Jeet Sundaram,59,M,A1,Daily Wage Labourer,"71/84, Shanker Marg, Dakshina Kannada, Karnataka",,,False
5492,2465,Viraj Soni,19,M,A1,Vendor,"31, Dhar Marg, Bengaluru Urban, Karnataka",,,False
5493,1390,Orinder Gara,62,M,A1,Construction Worker,"H.No. 60
Bassi Zila, Bagalkot, Karnataka",,,False
5494,2855,Ryan Savant,54,M,A1,Self-Employed,"H.No. 00
Shere, Bengaluru Urban, Karnataka",,,False
5495,2855,Azad Varghese,51,M,A2,Government Employee,"566, Anand Zila, Bengaluru Urban, Karnataka",,,False
5496,3296,Charvi Aggarwal,65,F,A1,Mechanic,"700
Bhatia Chowk, Hassan, Karnataka",,,False
5497,3296,Chandresh Ahuja,25,M,A2,Construction Worker,"212, Kamdar Marg, Hassan, Karnataka",,,False
5498,2081,Nathaniel Char,19,M,A1,Construction Worker,"H.No. 181, Hayre Marg, Vijayapura, Karnataka",,,False
5499,3667,Ekaraj Sami,60,M,A1,Construction Worker,"91/067
Vasa Marg, Tumakuru, Karnataka",CP00068,GNG0002,True
5500,896,Bachittar Baral,58,M,A1,Construction Worker,"H.No. 94, Bumb Zila, Belagavi, Karnataka",,,False
5501,2549,Ishwar Gola,34,M,A1,Unskilled Worker,"25/196, Deshmukh Road, Bengaluru Urban, Karnataka",,,False
5502,2528,Zehaan Raju,51,M,A1,Security Guard,"72, Bhatnagar Zila, Gadag, Karnataka",,,False
5503,4192,Advaith Dugal,20,M,A1,Vendor,"H.No. 49
Mutti Marg, Belagavi, Karnataka",,,False
5504,4192,Andrew Dugar,47,M,A2,Government Employee,"21/825
Vohra Road, Belagavi, Karnataka",,,False
5505,4192,Noah Shukla,28,M,A3,Unskilled Worker,"50/24
Krishnamurthy Street, Belagavi, Karnataka",,,False
5506,3892,Shaurya Kale,18,M,A1,Farmer,"H.No. 23, Sheth Zila, Tumakuru, Karnataka",,,False
5507,4968,Maanas Thakur,52,M,A1,Farmer,"13
Agate Street, Ramanagara, Karnataka",,,False
5508,2367,Abhiram Rattan,52,M,A1,Vendor,"39/203, Viswanathan Zila, Bengaluru Urban, Karnataka",,,False
5509,2367,Umang Sandal,37,M,A2,Vendor,"H.No. 48
Gokhale Street, Bengaluru Urban, Karnataka",,,False
5510,1772,Abdul Tara,28,M,A1,Vendor,"00/49, Karpe Marg, Bagalkot, Karnataka",,,False
5511,1772,Reyansh Sahni,19,M,A2,Government Employee,"62
Radhakrishnan, Bagalkot, Karnataka",,,False
5512,1165,Gaurangi Saraf,29,F,A1,Vendor,"91/04
Das Chowk, Chikkamagaluru, Karnataka",,,False
5513,1165,Manthan Narang,33,M,A2,Vendor,"H.No. 84
Ray Road, Chikkamagaluru, Karnataka",,,False
5514,583,Vivaan Shenoy,32,M,A1,Self-Employed,"715, Kumar Ganj, Vijayanagara, Karnataka",,,False
5515,2935,Viraj Thakkar,38,M,A1,Mechanic,"28/732, Sidhu Street, Raichur, Karnataka",,,False
5516,2935,Pooja Nagi,54,T,A2,Contractor,"84/274
Mann, Raichur, Karnataka",,,False
5517,2935,Michael Oommen,68,M,A3,Security Guard,"03/002
Mital Zila, Raichur, Karnataka",,,False
5518,2935,Rehaan Sagar,32,M,A4,Unemployed,"45/38
Gera Circle, Raichur, Karnataka",,,False
5519,1013,Ekansh Kothari,26,M,A1,Private Employee,"H.No. 33
Ram Path, Hassan, Karnataka",,,False
5520,4737,Faris Deo,69,M,A1,Self-Employed,"H.No. 75
Dixit Road, Gadag, Karnataka",,,False
5521,3193,Indrajit Acharya,67,M,A1,Unskilled Worker,"376, Brahmbhatt Zila, Tumakuru, Karnataka",,,False
5522,3193,Vedant Subramaniam,69,M,A2,Construction Worker,"H.No. 411, Parekh Zila, Tumakuru, Karnataka",,,False
5523,3361,Ranveer Dube,21,M,A1,Government Employee,"H.No. 539, Dyal Road, Belagavi, Karnataka",,,False
5524,3488,Daksh Parmar,19,M,A1,Auto Driver,"65/091
Jaggi Marg, Hassan, Karnataka",,,False
5525,3488,Qabil Bajaj,41,M,A2,Daily Wage Labourer,"92
Prabhakar Zila, Hassan, Karnataka",,,False
5526,2746,Anirudh Chanda,34,M,A1,Unemployed,"H.No. 944, Aurora Ganj, Shivamogga, Karnataka",,,False
5527,255,Ekaraj Sharaf,65,M,A1,Self-Employed,"206
Ranganathan Path, Ballari, Karnataka",,,False
5528,255,Elijah Sekhon,20,M,A2,Unemployed,"38/082
Hora Marg, Ballari, Karnataka",,,False
5529,2609,Ronith Saxena,63,M,A1,Government Employee,"31/143
Bhat Zila, Mysuru, Karnataka",,,False
5530,2414,Omkaar Karnik,40,M,A1,Mechanic,"H.No. 414
Sankaran Street, Mandya, Karnataka",,,False
5531,1215,Ekalinga Kant,23,M,A1,Self-Employed,"46, Manda Zila, Shivamogga, Karnataka",,,False
5532,1215,Zehaan Jaggi,62,M,A2,Contractor,"74, Zachariah Street, Shivamogga, Karnataka",,,False
5533,1478,Nachiket Behl,18,M,A1,Farmer,"47/43
Master Circle, Dharwad, Karnataka",,,False
5534,3575,Om Deol,46,M,A1,Construction Worker,"459
Gokhale Chowk, Yadgir, Karnataka",,,False
5535,3575,Maanas Oak,47,M,A2,Delivery Agent,"40/421
Andra Nagar, Yadgir, Karnataka",,,False
5536,3575,Mason Ratta,38,M,A3,Shopkeeper,"H.No. 778, Mammen Path, Yadgir, Karnataka",,,False
5537,1814,Hemang Balay,70,M,A1,Shopkeeper,"98
Rajagopalan Marg, Tumakuru, Karnataka",,,False
5538,1814,Tanveer Goda,64,M,A2,Self-Employed,"953, Bali Nagar, Tumakuru, Karnataka",,,False
5539,1392,Oscar Panchal,47,M,A1,Farmer,"52/56, Sha Ganj, Gadag, Karnataka",,,False
5540,1392,Ikbal Bhardwaj,67,M,A2,Delivery Agent,"31/252
Pathak Road, Gadag, Karnataka",CP00079,,True
5541,263,Amol Das,65,M,A1,Student,"H.No. 117, Dara Path, Davanagere, Karnataka",,,False
5542,1909,Jagat Jhaveri,40,M,A1,Private Employee,"36/24
Goda, Belagavi, Karnataka",,,False
5543,1909,Om Chadha,70,M,A2,Construction Worker,"94
Kannan Road, Belagavi, Karnataka",,,False
5544,1909,Wazir Boase,48,M,A3,Shopkeeper,"H.No. 359
Pall Ganj, Belagavi, Karnataka",,,False
5545,1909,Hitesh Tata,34,M,A4,Self-Employed,"H.No. 548, Narayanan Street, Belagavi, Karnataka",CP00027,,True
5546,1909,Hitesh Tata,34,M,A5,Vendor,"739
Mand Marg, Belagavi, Karnataka",CP00027,,True
5547,2522,Harrison Dash,21,M,A1,Private Employee,"H.No. 209
Dhaliwal, Mandya, Karnataka",,,False
5548,1616,Wazir Memon,63,M,A1,Self-Employed,"77/515, Ranganathan Ganj, Raichur, Karnataka",,,False
5549,3471,Ekantika Batta,51,F,A1,Unskilled Worker,"50/669
Chawla, Uttara Kannada, Karnataka",,,False
5550,4858,Naksh Randhawa,64,M,A1,Unemployed,"44/16
Khalsa Road, Kalaburagi, Karnataka",,,False
5551,4858,Chandran Chacko,54,M,A2,Farmer,"H.No. 68, Muni Path, Kalaburagi, Karnataka",,,False
5552,791,Frederick Ram,42,M,A1,Auto Driver,"H.No. 806, Korpal Nagar, Kalaburagi, Karnataka",,,False
5553,391,Jeet Gara,67,M,A1,Delivery Agent,"51/852, Chakraborty Street, Bidar, Karnataka",,,False
5554,391,Peter Rastogi,49,M,A2,Construction Worker,"073, Varma, Bidar, Karnataka",,,False
5555,391,Chaaya Mannan,70,F,A3,Government Employee,"54/430
Shetty Nagar, Bidar, Karnataka",,,False
5556,391,Pahal Seshadri,29,F,A4,Student,"41
Salvi Road, Bidar, Karnataka",,,False
5557,391,Chandresh Thaker,64,M,A5,Self-Employed,"H.No. 633, Peri Street, Bidar, Karnataka",,,False
5558,3137,Jairaj Sant,47,M,A1,Unemployed,"H.No. 575, Tiwari Chowk, Vijayapura, Karnataka",,,False
5559,3178,Saksham Bhalla,66,M,A1,Unemployed,"H.No. 250
Raj Chowk, Bengaluru Urban, Karnataka",,,False
5560,3178,Tanay Basu,28,M,A2,Shopkeeper,"50/85
Sandhu Street, Bengaluru Urban, Karnataka",,,False
5561,3178,Baljiwan Savant,68,M,A3,Daily Wage Labourer,"H.No. 689, Pradhan Marg, Bengaluru Urban, Karnataka",CP00070,,True
5562,4155,Henry Deshpande,41,M,A1,Construction Worker,"H.No. 74
Lad Zila, Hassan, Karnataka",,,False
5563,4155,Gautam Magar,31,M,A2,Contractor,"43/968, Varma Road, Hassan, Karnataka",,,False
5564,2823,Nathan Rama,51,M,A1,Private Employee,"H.No. 018, Amble Street, Davanagere, Karnataka",,,False
5565,706,Chatresh Ram,65,M,A1,Self-Employed,"81/93, Dhillon, Mandya, Karnataka",,,False
5566,706,Banjeet Chandran,66,M,A2,Unemployed,"19/87, Dave, Mandya, Karnataka",,,False
5567,2093,Samuel Natarajan,50,M,A1,Security Guard,"H.No. 817, Shan Path, Raichur, Karnataka",,,False
5568,2093,Aarna Chauhan,63,F,A2,Security Guard,"67/52, Sabharwal Street, Raichur, Karnataka",,,False
5569,570,Michael Chadha,50,M,A1,Student,"893
Uppal Street, Uttara Kannada, Karnataka",,,False
5570,570,Hredhaan Rattan,16,M,A2,Student,"65, Sura Zila, Uttara Kannada, Karnataka",CP00074,,True
5571,570,Harish Brahmbhatt,27,M,A3,Security Guard,"H.No. 974, Korpal, Uttara Kannada, Karnataka",,,False
5572,2071,Jagdish Nanda,61,M,A1,Shopkeeper,"76/255, Koshy, Dharwad, Karnataka",,,False
5573,2464,Siddharth Pingle,61,M,A1,Mechanic,"H.No. 825, Samra Marg, Bengaluru Rural, Karnataka",,,False
5574,2842,Christopher Rajagopal,43,M,A1,Contractor,"17/27, Narayan Zila, Chikkamagaluru, Karnataka",,,False
5575,309,Gunbir Sachdev,24,M,A1,Unskilled Worker,"13/41, Nath Ganj, Udupi, Karnataka",,,False
5576,2843,Girindra Jaggi,69,M,A1,Daily Wage Labourer,"07
Sagar Road, Hassan, Karnataka",,,False
5577,618,Dominic Palla,65,M,A1,Vendor,"H.No. 74
Sangha Road, Belagavi, Karnataka",CP00093,GNG0007,True
5578,2873,Nidra Kulkarni,40,F,A1,Shopkeeper,"H.No. 873, Goel, Belagavi, Karnataka",,,False
5579,2873,Eesha Narayan,41,F,A2,Unskilled Worker,"87/74
Panchal Nagar, Belagavi, Karnataka",,,False
5580,2873,Ikbal Bhattacharyya,18,M,A3,Daily Wage Labourer,"H.No. 346
Bhagat Path, Belagavi, Karnataka",,,False
5581,2873,Ekantika Sahota,47,T,A4,Mechanic,"38/744
Swamy Chowk, Belagavi, Karnataka",,,False
5582,2114,Ishaan Morar,45,M,A1,Government Employee,"538, Lall Ganj, Bagalkot, Karnataka",,,False
5583,4229,Agastya Samra,58,M,A1,Unemployed,"29
Sehgal, Dharwad, Karnataka",,,False
5584,4229,Caleb Sami,70,M,A2,Construction Worker,"56
Basak Street, Dharwad, Karnataka",CP00003,,True
5585,203,Zaid Bawa,32,M,A1,Construction Worker,"33/67, Sha Chowk, Uttara Kannada, Karnataka",,,False
5586,203,Deepa Chandran,26,T,A2,Private Employee,"84/397, Choudhury Zila, Uttara Kannada, Karnataka",,,False
5587,203,Ayaan Arora,40,M,A3,Vendor,"40/935, Goswami Circle, Uttara Kannada, Karnataka",,,False
5588,1512,Dakshesh Sunder,70,M,A1,Student,"20/310, Ranganathan Marg, Ballari, Karnataka",,,False
5589,1417,Lohit Sarin,24,M,A1,Daily Wage Labourer,"H.No. 847
Trivedi Circle, Bagalkot, Karnataka",,,False
5590,1146,Vivaan Vora,62,M,A1,Daily Wage Labourer,"H.No. 87
Parekh, Udupi, Karnataka",,,False
5591,954,William Chada,20,M,A1,Construction Worker,"H.No. 91, Memon Chowk, Mysuru, Karnataka",,,False
5592,843,Bahadurjit Bhagat,66,M,A1,Construction Worker,"23/95
Bail Zila, Vijayapura, Karnataka",,,False
5593,4251,Ekalinga Tak,35,M,A1,Contractor,"86
Vohra Circle, Ballari, Karnataka",,,False
5594,4251,Elijah Badami,67,M,A2,Auto Driver,"265, Kari Nagar, Ballari, Karnataka",,,False
5595,2724,Nathan Dey,55,M,A1,Contractor,"H.No. 142
Savant Nagar, Ramanagara, Karnataka",,,False
5596,2724,Rachit Chandran,61,M,A2,Farmer,"529, Prakash Road, Ramanagara, Karnataka",,,False
5597,2724,Tejas Bera,44,M,A3,Vendor,"96/108, Gala Road, Ramanagara, Karnataka",,,False
5598,3811,Avi Mitra,37,M,A1,Delivery Agent,"868
Rao Chowk, Tumakuru, Karnataka",,,False
5599,3811,Ekbal Sen,62,M,A2,Private Employee,"62
Hayre Zila, Tumakuru, Karnataka",,,False
5600,3811,Mason Nagi,49,M,A3,Student,"H.No. 431
Hora Path, Tumakuru, Karnataka",,,False
5601,3705,Max Patil,58,M,A1,Unskilled Worker,"H.No. 200, Narula Circle, Davanagere, Karnataka",,,False
5602,3705,Devansh Soman,61,M,A2,Security Guard,"H.No. 00, Mammen Street, Davanagere, Karnataka",CP00048,,True
5603,231,Umang Balay,26,M,A1,Construction Worker,"42, Swaminathan Ganj, Kodagu, Karnataka",,,False
5604,4785,Ikbal Brahmbhatt,56,M,A1,Unskilled Worker,"H.No. 24, Master Zila, Tumakuru, Karnataka",,,False
5605,2169,David Vala,62,M,A1,Contractor,"21
Singh Chowk, Kolar, Karnataka",,,False
5606,2169,Ekavir Goel,28,M,A2,Farmer,"H.No. 172, Loke Chowk, Kolar, Karnataka",,,False
5607,82,Banjeet Oak,40,M,A1,Contractor,"50, Sama Chowk, Chamarajanagar, Karnataka",,,False
5608,1894,Banjeet Kar,45,M,A1,Security Guard,"H.No. 04, Ramachandran, Davanagere, Karnataka",,,False
5609,1894,Shaurya Nagar,65,M,A2,Vendor,"66/27, Majumdar Zila, Davanagere, Karnataka",,,False
5610,3374,Veda Behl,49,T,A1,Security Guard,"H.No. 86
Sarin Circle, Bengaluru Urban, Karnataka",,,False
5611,3374,Hredhaan Sathe,37,M,A2,Security Guard,"77/171
Bhatti Street, Bengaluru Urban, Karnataka",,,False
5612,1690,Caleb Tailor,64,M,A1,Unemployed,"70/700
Garg Street, Bidar, Karnataka",,,False
5613,4630,Simon Dyal,42,M,A1,Shopkeeper,"H.No. 52
Tiwari Chowk, Uttara Kannada, Karnataka",,,False
5614,2227,Indira Acharya,46,F,A1,Delivery Agent,"987, Baral Circle, Vijayanagara, Karnataka",,,False
5615,4637,Luke Sampath,39,M,A1,Delivery Agent,"49/18
Modi Marg, Davanagere, Karnataka",,,False
5616,4637,Laban Hari,53,M,A2,Contractor,"H.No. 392, Radhakrishnan Street, Davanagere, Karnataka",,,False
5617,4433,Zashil Sinha,41,M,A1,Construction Worker,"37/557, Pillai Circle, Dharwad, Karnataka",,,False
5618,4433,Nihal Sule,21,M,A2,Self-Employed,"H.No. 30
Dhar, Dharwad, Karnataka",,,False
5619,2033,Shaurya Mani,60,M,A1,Private Employee,"H.No. 813, Doctor Street, Ballari, Karnataka",,,False
5620,31,Oscar Sharma,28,M,A1,Contractor,"H.No. 412
Sama Street, Chitradurga, Karnataka",,,False
